node1,node2,neighborhood_on_chromosome,gene_fusion,phylogenetic_cooccurrence,homology,coexpression,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
ACSL1,CYP27A1,0.0,0.0,0.0,0.0,0.106,0.067,0.0,0.455,0.506
ACSL1,KLKB1,0.0,0.0,0.0,0.0,0.064,0.0,0.0,0.483,0.495
ACSL1,PECR,0.0,0.0,0.0,0.0,0.108,0.068,0.0,0.357,0.419
ACSL1,ADH4,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.386,0.4
ACSL1,CPT1A,0.0,0.0,0.0,0.0,0.062,0.0,0.65,0.718,0.899
ACSL1,FADS2,0.0,0.0,0.0,0.0,0.058,0.0,0.9,0.551,0.954
ACSL1,PPARG,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.574,0.583
ACSL1,FABP5,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.435,0.448
ACSL1,GPD1,0.048,0.0,0.0,0.0,0.065,0.0,0.0,0.435,0.453
ACSL1,FASN,0.0,0.0,0.0,0.0,0.062,0.068,0.9,0.691,0.969
ACSL1,LPL,0.0,0.0,0.0,0.0,0.062,0.0,0.8,0.48,0.894
ACSL1,CRAT,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.257,0.62
ACSL1,ACSS1,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.517,0.536
ACSL1,PCK1,0.0,0.0,0.0,0.0,0.064,0.0,0.0,0.467,0.48
ACSL1,SLC2A4,0.0,0.0,0.0,0.0,0.062,0.056,0.0,0.398,0.42
ACSL1,HSPA5,0.0,0.0,0.0,0.0,0.048,0.176,0.0,0.383,0.474
ACSL1,SLC25A20,0.0,0.0,0.0,0.0,0.513,0.0,0.0,0.464,0.727
ACSL1,CHAT,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.079,0.529
ACSL1,ACSL4,0.0,0.0,0.424,0.782,0.064,0.117,0.6,0.851,0.732
ACSL1,ALDH3A2,0.0,0.001,0.0,0.0,0.062,0.0,0.0,0.42,0.434
ACSL1,ACSL3,0.0,0.0,0.428,0.79,0.064,0.117,0.6,0.926,0.734
ACSL1,PNLIP,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.194,0.663
ACSL1,ELOVL4,0.0,0.0,0.0,0.0,0.062,0.056,0.0,0.402,0.424
ACSL1,CPT2,0.0,0.0,0.0,0.0,0.234,0.0,0.0,0.635,0.709
ACSL1,FABP3,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.603,0.612
ACSL1,HMGCL,0.0,0.0,0.0,0.0,0.348,0.0,0.0,0.36,0.564
ACSL1,HADHA,0.052,0.0,0.0,0.0,0.105,0.104,0.0,0.548,0.611
ACSL1,BDH1,0.0,0.0,0.0,0.0,0.062,0.192,0.0,0.386,0.494
ACSL1,GPT,0.0,0.0,0.0,0.0,0.344,0.0,0.0,0.141,0.412
ACSL1,INS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.459
ACSL1,PPARA,0.0,0.0,0.0,0.0,0.064,0.0,0.9,0.653,0.964
ACSL1,RXRA,0.0,0.0,0.0,0.0,0.067,0.0,0.9,0.323,0.931
ACSL1,HSD17B4,0.0,0.0,0.0,0.0,0.653,0.0,0.0,0.48,0.812
ACSL1,HADH,0.078,0.0,0.0,0.0,0.11,0.0,0.0,0.444,0.504
ACSL3,EHHADH,0.052,0.0,0.0,0.0,0.105,0.104,0.0,0.508,0.576
ACSL3,ACSS2,0.0,0.0,0.0,0.0,0.084,0.0,0.0,0.431,0.456
ACSL3,CPT1A,0.0,0.0,0.0,0.0,0.049,0.0,0.65,0.516,0.825
ACSL3,SQLE,0.0,0.0,0.0,0.0,0.094,0.0,0.0,0.395,0.429
ACSL3,FADS2,0.0,0.0,0.0,0.0,0.062,0.0,0.9,0.37,0.935
ACSL3,PDE3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45
ACSL3,HMGCR,0.0,0.0,0.0,0.0,0.137,0.105,0.0,0.433,0.524
ACSL3,FASN,0.0,0.0,0.0,0.0,0.085,0.062,0.9,0.533,0.954
ACSL3,LPL,0.0,0.0,0.0,0.0,0.049,0.0,0.8,0.204,0.835
ACSL3,CASP3,0.0,0.0,0.0,0.0,0.061,0.058,0.0,0.377,0.401
ACSL3,ACSL4,0.0,0.0,0.447,0.971,0.062,0.461,0.6,0.836,0.788
ACSL3,PPARA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406,0.406
ACSL3,CASP7,0.0,0.0,0.0,0.0,0.061,0.058,0.0,0.383,0.407
ACSL3,FABP3,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.392,0.416
ACSL3,NSDHL,0.0,0.0,0.0,0.0,0.064,0.0,0.0,0.411,0.425
ACSL3,HADHA,0.052,0.0,0.0,0.0,0.105,0.104,0.0,0.335,0.427
ACSL3,HSD17B4,0.0,0.0,0.0,0.0,0.265,0.0,0.0,0.332,0.488
ACSL3,LSS,0.0,0.0,0.0,0.0,0.079,0.089,0.0,0.457,0.504
ACSL3,CPT2,0.0,0.0,0.0,0.0,0.168,0.0,0.0,0.453,0.525
ACSL3,PNLIP,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.087,0.619
ACSL4,EHHADH,0.052,0.0,0.0,0.0,0.105,0.104,0.0,0.386,0.471
ACSL4,CANX,0.0,0.0,0.0,0.0,0.063,0.102,0.0,0.443,0.49
ACSL4,CPT1A,0.0,0.0,0.0,0.0,0.049,0.0,0.65,0.516,0.825
ACSL4,FADS2,0.0,0.0,0.0,0.0,0.063,0.0,0.9,0.357,0.934
ACSL4,SLC7A11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499,0.499
ACSL4,HMGCR,0.0,0.0,0.0,0.0,0.082,0.105,0.0,0.365,0.433
ACSL4,FABP5,0.0,0.0,0.0,0.0,0.099,0.0,0.0,0.38,0.418
ACSL4,FASN,0.0,0.0,0.0,0.0,0.062,0.0,0.9,0.495,0.948
ACSL4,LPL,0.0,0.0,0.0,0.0,0.062,0.0,0.8,0.222,0.841
ACSL4,LSS,0.0,0.0,0.0,0.0,0.064,0.089,0.0,0.38,0.425
ACSL4,ALOX15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.431,0.431
ACSL4,CPT2,0.0,0.0,0.0,0.0,0.168,0.0,0.0,0.366,0.45
ACSL4,PPARA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451,0.451
ACSL4,PTDSS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465,0.465
ACSL4,HADHA,0.052,0.0,0.0,0.0,0.105,0.104,0.0,0.384,0.469
ACSL4,HSD17B4,0.0,0.0,0.0,0.0,0.265,0.0,0.0,0.308,0.469
ACSL4,SOAT1,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.397,0.476
ACSL4,PNLIP,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.069,0.612
ACSL4,GPX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.681,0.681
ACSS1,OXCT1,0.057,0.0,0.0,0.0,0.062,0.0,0.0,0.429,0.45
ACSS1,SIRT1,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.514,0.52
ACSS1,AGXT2,0.0,0.0,0.0,0.0,0.096,0.0,0.8,0.131,0.829
ACSS1,EHHADH,0.0,0.0,0.0,0.0,0.099,0.0,0.8,0.314,0.865
ACSS1,ACSS2,0.0,0.0,0.449,0.927,0.062,0.0,0.9,0.826,0.91
ACSS1,ALDH3B2,0.044,0.0,0.0,0.0,0.129,0.065,0.9,0.253,0.931
ACSS1,ALDH2,0.044,0.0,0.0,0.0,0.147,0.068,0.9,0.402,0.946
ACSS1,HIBADH,0.06,0.0,0.0,0.0,0.124,0.0,0.8,0.06,0.824
ACSS1,NDUFA9,0.0,0.0,0.0,0.0,0.106,0.0,0.0,0.43,0.469
ACSS1,DLAT,0.054,0.0,0.0,0.0,0.08,0.0,0.9,0.442,0.945
ACSS1,PDHA2,0.0,0.0,0.0,0.0,0.11,0.0,0.8,0.138,0.833
ACSS1,ADH5,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.472,0.484
ACSS1,FASN,0.0,0.0,0.0,0.0,0.212,0.204,0.0,0.521,0.673
ACSS1,PDHB,0.072,0.0,0.0,0.0,0.064,0.0,0.8,0.435,0.888
ACSS1,CRAT,0.0,0.0,0.0,0.0,0.188,0.0,0.0,0.363,0.46
ACSS1,BCAT1,0.0,0.0,0.0,0.0,0.0,0.274,0.0,0.219,0.408
ACSS1,PKLR,0.051,0.0,0.0,0.0,0.124,0.096,0.0,0.316,0.417
ACSS1,IDH1,0.0,0.0,0.0,0.0,0.103,0.0,0.0,0.381,0.421
ACSS1,LDHA,0.044,0.0,0.0,0.0,0.108,0.0,0.0,0.376,0.421
ACSS1,TKT,0.0,0.0,0.0,0.0,0.086,0.148,0.0,0.319,0.423
ACSS1,SLC25A20,0.0,0.0,0.0,0.0,0.199,0.0,0.0,0.312,0.426
ACSS1,FBP1,0.0,0.0,0.0,0.0,0.205,0.0,0.0,0.344,0.457
ACSS1,MDH1,0.044,0.0,0.0,0.0,0.147,0.0,0.0,0.4,0.468
ACSS1,HMGCL,0.06,0.0,0.0,0.0,0.112,0.0,0.0,0.449,0.5
ACSS1,MDH2,0.044,0.0,0.0,0.0,0.108,0.0,0.0,0.472,0.51
ACSS1,FABP3,0.0,0.0,0.0,0.0,0.064,0.0,0.0,0.509,0.521
ACSS1,BDH1,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.536,0.538
ACSS1,SIRT5,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.536,0.54
ACSS1,CPT2,0.0,0.0,0.0,0.0,0.255,0.114,0.0,0.416,0.581
ACSS1,ALDH7A1,0.044,0.0,0.0,0.0,0.129,0.065,0.65,0.196,0.741
ACSS1,ALDH1B1,0.044,0.0,0.0,0.0,0.147,0.068,0.65,0.339,0.792
ACSS1,ALDH9A1,0.044,0.0,0.0,0.0,0.173,0.068,0.65,0.37,0.808
ACSS1,SUCLA2,0.047,0.0,0.0,0.0,0.131,0.0,0.8,0.13,0.836
ACSS1,SUCLG2,0.047,0.0,0.0,0.0,0.14,0.0,0.8,0.122,0.836
ACSS1,PCK1,0.0,0.0,0.0,0.0,0.086,0.0,0.8,0.212,0.843
ACSS1,SUCLG1,0.043,0.0,0.0,0.0,0.13,0.0,0.8,0.24,0.856
ACSS1,PC,0.0,0.0,0.0,0.0,0.085,0.056,0.8,0.515,0.905
ACSS1,PCCB,0.071,0.0,0.0,0.0,0.064,0.0,0.9,0.161,0.917
ACSS1,PCCA,0.071,0.0,0.0,0.0,0.064,0.0,0.9,0.209,0.922
ACSS1,ALDH6A1,0.0,0.0,0.0,0.0,0.117,0.0,0.9,0.207,0.923
ACSS1,ALDH3A1,0.044,0.0,0.0,0.0,0.129,0.065,0.9,0.216,0.927
ACSS1,ALDH3B1,0.044,0.0,0.0,0.0,0.129,0.065,0.9,0.249,0.93
ACSS1,ALDH3A2,0.044,0.0,0.0,0.0,0.134,0.065,0.9,0.402,0.945
ACSS2,OXCT1,0.057,0.0,0.0,0.0,0.062,0.0,0.0,0.389,0.413
ACSS2,ADH1A,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.416,0.429
ACSS2,SIRT1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.554,0.953
ACSS2,AGXT2,0.0,0.0,0.0,0.0,0.096,0.0,0.8,0.164,0.835
ACSS2,EHHADH,0.0,0.0,0.0,0.0,0.099,0.0,0.8,0.359,0.874
ACSS2,NSDHL,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.342,0.4
ACSS2,HMGCL,0.06,0.0,0.0,0.0,0.084,0.0,0.0,0.363,0.404
ACSS2,GPD1,0.062,0.0,0.0,0.0,0.062,0.0,0.0,0.39,0.416
ACSS2,PPARG,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.405,0.418
ACSS2,BCAT1,0.0,0.0,0.0,0.0,0.0,0.274,0.0,0.241,0.425
ACSS2,ADH5,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.416,0.43
ACSS2,ADH4,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.42,0.433
ACSS2,PDHA1,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.393,0.436
ACSS2,MAT2A,0.0,0.0,0.0,0.0,0.062,0.33,0.0,0.175,0.437
ACSS2,ADH1B,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.427,0.441
ACSS2,G6PD,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.429,0.442
ACSS2,SQLE,0.051,0.0,0.0,0.0,0.084,0.0,0.0,0.416,0.448
ACSS2,DHCR7,0.0,0.0,0.0,0.0,0.138,0.0,0.0,0.387,0.449
ACSS2,LDHB,0.044,0.0,0.0,0.0,0.108,0.0,0.0,0.41,0.453
ACSS2,FADS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456,0.456
ACSS2,HMGCR,0.0,0.0,0.0,0.0,0.073,0.0,0.0,0.475,0.492
ACSS2,GPI,0.071,0.0,0.0,0.0,0.068,0.0,0.0,0.462,0.493
ACSS2,PKLR,0.051,0.0,0.0,0.0,0.124,0.096,0.0,0.41,0.497
ACSS2,FBP1,0.0,0.0,0.0,0.0,0.187,0.0,0.0,0.413,0.503
ACSS2,BDH1,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.493,0.504
ACSS2,FDPS,0.0,0.0,0.0,0.0,0.081,0.211,0.0,0.379,0.51
ACSS2,IDH1,0.0,0.0,0.0,0.0,0.103,0.0,0.0,0.476,0.51
ACSS2,FDFT1,0.0,0.0,0.0,0.0,0.146,0.0,0.0,0.465,0.523
ACSS2,LDHA,0.044,0.0,0.0,0.0,0.108,0.0,0.0,0.489,0.526
ACSS2,MDH1,0.044,0.0,0.0,0.0,0.108,0.0,0.0,0.494,0.531
ACSS2,LPL,0.0,0.0,0.0,0.0,0.061,0.0,0.0,0.523,0.533
ACSS2,CPT2,0.0,0.0,0.0,0.0,0.166,0.114,0.0,0.44,0.55
ACSS2,FABP3,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.546,0.556
ACSS2,SIRT5,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.547,0.557
ACSS2,TKT,0.0,0.0,0.0,0.0,0.086,0.148,0.0,0.483,0.562
ACSS2,CRAT,0.0,0.0,0.0,0.0,0.217,0.0,0.0,0.487,0.581
ACSS2,GLUD2,0.0,0.0,0.0,0.0,0.109,0.0,0.5,0.138,0.582
ACSS2,MDH2,0.044,0.0,0.0,0.0,0.108,0.0,0.0,0.594,0.624
ACSS2,GLUD1,0.0,0.0,0.0,0.0,0.109,0.0,0.5,0.361,0.69
ACSS2,ALDH7A1,0.044,0.0,0.0,0.0,0.129,0.065,0.65,0.264,0.763
ACSS2,ALDH9A1,0.044,0.0,0.0,0.0,0.147,0.068,0.65,0.307,0.782
ACSS2,ALDH1B1,0.044,0.0,0.0,0.0,0.147,0.068,0.65,0.331,0.789
ACSS2,FASN,0.0,0.0,0.0,0.0,0.227,0.204,0.0,0.689,0.792
ACSS2,HIBADH,0.06,0.0,0.0,0.0,0.067,0.0,0.8,0.06,0.813
ACSS2,PDHA2,0.0,0.0,0.0,0.0,0.11,0.0,0.8,0.138,0.833
ACSS2,SUCLG2,0.047,0.0,0.0,0.0,0.128,0.0,0.8,0.122,0.834
ACSS2,SUCLA2,0.047,0.0,0.0,0.0,0.128,0.0,0.8,0.123,0.834
ACSS2,SUCLG1,0.043,0.0,0.0,0.0,0.101,0.0,0.8,0.227,0.849
ACSS2,PCK1,0.0,0.0,0.0,0.0,0.086,0.0,0.8,0.377,0.876
ACSS2,PDHB,0.072,0.0,0.0,0.0,0.064,0.0,0.8,0.466,0.894
ACSS2,PCCB,0.071,0.0,0.0,0.0,0.064,0.0,0.9,0.176,0.918
ACSS2,PC,0.0,0.0,0.0,0.0,0.107,0.056,0.8,0.577,0.919
ACSS2,PCCA,0.071,0.0,0.0,0.0,0.064,0.0,0.9,0.183,0.919
ACSS2,ALDH6A1,0.0,0.0,0.0,0.0,0.117,0.0,0.9,0.207,0.923
ACSS2,ALDH3A1,0.044,0.0,0.0,0.0,0.129,0.065,0.9,0.269,0.932
ACSS2,ALDH3A2,0.044,0.0,0.0,0.0,0.129,0.065,0.9,0.307,0.936
ACSS2,DLAT,0.054,0.0,0.0,0.0,0.068,0.0,0.9,0.388,0.938
ACSS2,ALDH3B1,0.044,0.0,0.0,0.0,0.129,0.065,0.9,0.328,0.938
ACSS2,ALDH3B2,0.044,0.0,0.0,0.0,0.129,0.065,0.9,0.357,0.94
ACSS2,ALDH2,0.044,0.0,0.0,0.0,0.147,0.068,0.9,0.385,0.944
ACTA1,CSK,0.0,0.0,0.0,0.0,0.053,0.078,0.9,0.041,0.905
ACTA1,CKM,0.0,0.0,0.0,0.0,0.534,0.235,0.0,0.31,0.733
ACTA1,TGFB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415,0.415
ACTA1,COL1A1,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.55,0.56
ACTA1,GAPDH,0.0,0.0,0.0,0.0,0.093,0.123,0.0,0.641,0.69
ACTA1,TNNC1,0.0,0.0,0.0,0.0,0.157,0.823,0.0,0.199,0.87
ACTA1,CAT,0.0,0.0,0.0,0.0,0.062,0.089,0.0,0.409,0.451
ACTA1,HSPB1,0.0,0.0,0.0,0.0,0.064,0.061,0.9,0.223,0.922
ACTA1,FLT4,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.089,0.905
ACTA1,KDR,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.259,0.922
ACTA1,PIK3CA,0.0,0.0,0.0,0.0,0.0,0.153,0.9,0.077,0.915
ACTA1,HDAC4,0.0,0.0,0.0,0.0,0.049,0.346,0.0,0.162,0.434
ACTA1,SDHA,0.0,0.0,0.0,0.0,0.064,0.0,0.0,0.499,0.511
ACTA1,TP53,0.0,0.0,0.0,0.0,0.0,0.213,0.0,0.344,0.462
ACTA1,EGFR,0.0,0.0,0.0,0.0,0.0,0.462,0.0,0.284,0.598
ACTA1,FLT1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.177,0.914
ACTA1,KIT,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.338,0.496
ACTA1,ALB,0.0,0.0,0.0,0.0,0.0,0.339,0.0,0.544,0.685
ACTA1,HPRT1,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.419,0.427
ACTA1,TUBA1A,0.0,0.0,0.0,0.0,0.062,0.149,0.0,0.363,0.447
ACTA1,TUBA1C,0.0,0.0,0.0,0.0,0.062,0.149,0.0,0.32,0.41
ACTA1,GUSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.585,0.585
ACTA1,COL3A1,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.484,0.495
ACTA1,PRKCE,0.0,0.0,0.0,0.0,0.0,0.496,0.0,0.168,0.563
ACTA1,CHRM1,0.0,0.0,0.0,0.0,0.055,0.0,0.9,0.101,0.907
ACTA1,CASP3,0.0,0.0,0.0,0.0,0.0,0.156,0.9,0.388,0.943
ACTA1,CALR,0.0,0.0,0.0,0.0,0.0,0.339,0.0,0.266,0.494
ACTA1,HSPA5,0.0,0.0,0.0,0.0,0.064,0.111,0.0,0.346,0.409
ACTA1,HSP90AA1,0.0,0.0,0.0,0.0,0.072,0.181,0.0,0.407,0.51
ACTA1,TUBA1B,0.0,0.0,0.0,0.0,0.062,0.149,0.0,0.332,0.42
ACTA1,SNCA,0.0,0.0,0.0,0.0,0.0,0.362,0.0,0.114,0.411
ACTA1,TUBB,0.0,0.0,0.0,0.0,0.085,0.166,0.0,0.404,0.505
ACTA1,MAPT,0.0,0.0,0.0,0.0,0.062,0.311,0.0,0.146,0.401
ACTA1,PTPN11,0.0,0.0,0.0,0.0,0.0,0.059,0.9,0.058,0.903
ACTA1,PTK2,0.0,0.0,0.0,0.0,0.0,0.066,0.9,0.174,0.916
ACTA1,PPP1CC,0.0,0.0,0.0,0.0,0.062,0.807,0.0,0.124,0.828
ACTA1,TNNI3,0.0,0.0,0.0,0.0,0.143,0.841,0.0,0.427,0.915
ACTA1,PLD1,0.0,0.0,0.0,0.0,0.062,0.281,0.0,0.354,0.526
ACTA1,CTNNB1,0.0,0.0,0.0,0.0,0.062,0.058,0.9,0.368,0.936
ACTA1,ANXA2,0.0,0.0,0.0,0.0,0.054,0.223,0.0,0.336,0.469
ACTA1,RPSA,0.0,0.0,0.0,0.0,0.062,0.259,0.0,0.227,0.415
ACTA1,FN1,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.519,0.524
ACTA1,TAT,0.0,0.0,0.0,0.0,0.062,0.057,0.0,0.416,0.438
ACTA1,RAC1,0.0,0.0,0.0,0.0,0.0,0.295,0.9,0.357,0.95
ACTA1,CALM1,0.0,0.0,0.0,0.0,0.053,0.529,0.0,0.305,0.663
ACTA1,RYR1,0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.519,0.531
ACTA1,GPT,0.0,0.0,0.0,0.0,0.109,0.057,0.0,0.374,0.428
ACTA1,HSP90AB1,0.0,0.0,0.0,0.0,0.072,0.181,0.0,0.307,0.428
ACTA1,HDAC1,0.0,0.0,0.0,0.0,0.052,0.349,0.0,0.152,0.431
ACTA1,TUBB2A,0.0,0.0,0.0,0.0,0.085,0.166,0.0,0.319,0.435
ACTA1,HDAC8,0.0,0.0,0.0,0.0,0.052,0.346,0.0,0.188,0.453
ACTA1,INS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458,0.458
ACTA1,TNF,0.0,0.0,0.0,0.0,0.0,0.102,0.0,0.426,0.463
ACTA1,ACVR1B,0.0,0.0,0.0,0.0,0.053,0.078,0.0,0.451,0.479
ACTA1,YWHAZ,0.0,0.0,0.0,0.0,0.063,0.103,0.0,0.53,0.57
ACTA1,NPPB,0.0,0.0,0.0,0.0,0.089,0.0,0.0,0.589,0.61
ACTA1,ANXA1,0.0,0.0,0.0,0.0,0.052,0.298,0.0,0.466,0.614
ACTA1,PCYT1B,0.0,0.0,0.0,0.0,0.062,0.653,0.0,0.0,0.66
ACTA1,AKT1,0.0,0.0,0.0,0.0,0.053,0.505,0.0,0.374,0.681
ACTA1,GC,0.0,0.0,0.0,0.0,0.0,0.802,0.0,0.122,0.818
ACTA1,CAPN1,0.0,0.0,0.0,0.0,0.0,0.057,0.9,0.108,0.908
ACTA1,CAST,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.128,0.909
ACTA1,PIK3R1,0.0,0.0,0.0,0.0,0.0,0.27,0.9,0.06,0.925
ACTA1,SRC,0.0,0.0,0.0,0.0,0.053,0.298,0.9,0.298,0.947
ACTA1,RHOA,0.0,0.0,0.0,0.0,0.053,0.142,0.9,0.439,0.948
ACTA1,WAS,0.0,0.0,0.0,0.0,0.0,0.868,0.0,0.64,0.95
ACVR1,TGFB1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.491,0.549
ACVR1,ACVR2A,0.0,0.0,0.0,0.766,0.082,0.642,0.9,0.992,0.972
ACVR1,PDGFRA,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.456,0.501
ACVR1,AMHR2,0.0,0.0,0.0,0.702,0.062,0.0,0.9,0.758,0.924
ACVR1,MSTN,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.576,0.624
ACVR1,ALK,0.0,0.0,0.0,0.56,0.0,0.164,0.0,0.666,0.403
ACVR1,TGFBR2,0.0,0.0,0.0,0.757,0.096,0.25,0.0,0.653,0.403
ACVR1,BGLAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.422
ACVR1,KDR,0.0,0.0,0.0,0.0,0.0,0.244,0.0,0.285,0.436
ACVR1,CTNNB1,0.0,0.0,0.0,0.0,0.088,0.245,0.0,0.377,0.533
ACVR1,CD55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615,0.615
ACVR1,GDF5,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.512,0.695
ACVR1,ACVRL1,0.0,0.0,0.0,0.957,0.0,0.443,0.54,0.948,0.743
ACVR1,ACVR1B,0.0,0.0,0.0,0.917,0.0,0.593,0.72,0.904,0.89
ACVR1,FKBP1A,0.0,0.0,0.0,0.0,0.0,0.849,0.9,0.995,0.999
ACVR1B,TGFB1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.436,0.5
ACVR1B,ACVR2A,0.0,0.0,0.0,0.745,0.073,0.779,0.6,0.989,0.933
ACVR1B,MSTN,0.0,0.0,0.0,0.0,0.0,0.159,0.0,0.987,0.989
ACVR1B,EGF,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.816,0.819
ACVR1B,ERBB2,0.0,0.0,0.0,0.0,0.062,0.174,0.0,0.314,0.422
ACVR1B,EGFR,0.0,0.0,0.0,0.0,0.062,0.174,0.0,0.352,0.454
ACVR1B,CTNNB1,0.0,0.0,0.0,0.0,0.064,0.25,0.0,0.417,0.555
ACVR1B,CD55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604,0.604
ACVR1B,GDF5,0.0,0.0,0.0,0.0,0.0,0.213,0.0,0.344,0.461
ACVR1B,CDK8,0.0,0.0,0.0,0.0,0.063,0.056,0.0,0.457,0.478
ACVR1B,ALK,0.0,0.0,0.0,0.0,0.0,0.174,0.0,0.665,0.711
ACVR1B,FKBP1A,0.0,0.0,0.0,0.0,0.0,0.508,0.0,0.773,0.884
ACVR1B,HRAS,0.0,0.0,0.0,0.0,0.056,0.14,0.0,0.363,0.438
ACVR1B,DDR1,0.0,0.0,0.0,0.0,0.086,0.062,0.0,0.456,0.493
ACVR1B,BTK,0.0,0.0,0.0,0.551,0.074,0.386,0.0,0.05,0.409
ACVR2A,CTNNB1,0.0,0.0,0.0,0.0,0.0,0.142,0.0,0.343,0.412
ACVR2A,MMP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414,0.414
ACVR2A,AMD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432,0.432
ACVR2A,PIK3CA,0.0,0.0,0.0,0.0,0.062,0.104,0.0,0.385,0.438
ACVR2A,HRAS,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.375,0.439
ACVR2A,CACNB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.547,0.547
ACVR2A,TNFSF13B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577,0.577
ACVR2A,ALK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.63
ACVR2A,FKBP1A,0.0,0.0,0.0,0.0,0.0,0.058,0.9,0.189,0.916
ACVR2A,ACVRL1,0.0,0.0,0.0,0.764,0.062,0.63,0.9,0.803,0.969
ACVR2A,GDF5,0.0,0.0,0.0,0.0,0.0,0.352,0.8,0.824,0.975
ACVR2A,MSTN,0.0,0.0,0.0,0.0,0.062,0.15,0.0,0.99,0.991
ACVRL1,TGFB1,0.0,0.0,0.0,0.0,0.0,0.711,0.9,0.871,0.995
ACVRL1,FOLH1,0.0,0.0,0.0,0.0,0.062,0.059,0.0,0.448,0.47
ACVRL1,MSTN,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.438,0.503
ACVRL1,PDGFRB,0.0,0.0,0.0,0.0,0.155,0.122,0.0,0.279,0.419
ACVRL1,KDR,0.0,0.0,0.0,0.0,0.103,0.122,0.0,0.426,0.508
ACVRL1,HSP90AA1,0.0,0.0,0.0,0.0,0.0,0.361,0.0,0.457,0.639
ACVRL1,CDH5,0.0,0.0,0.0,0.0,0.18,0.182,0.0,0.506,0.64
